Transaction_ID,Amount,Transaction_Type,Merchant,Location,Hour,Day_of_Week,Account_Type,Fraudulent
9626,336.99123371345274,Credit,Walmart,Local,5,Wednesday,Business,0
9627,599.4021652852088,Debit,Amazon,International,17,Saturday,Business,0
9628,873.4824837089061,Debit,Walmart,International,12,Sunday,Personal,0
9629,57.107360620651306,Debit,Target,Local,12,Thursday,Business,0
9630,391.61573035273807,Credit,Target,International,0,Tuesday,Business,0
9631,166.65833439711008,Credit,Walmart,Local,3,Thursday,Personal,0
9632,698.4007082,Debit,Amazon,International,3,Monday,Business,0
9633,114.66731482682353,Debit,Target,Local,17,Sunday,Personal,0
9634,668.159681,Debit,Amazon,Local,23,Thursday,Personal,0
9635,293.31906208992825,Debit,Walmart,Local,17,Friday,Personal,0
9636,206.92764559985244,Debit,Target,Local,17,Tuesday,Business,0
9637,936.9890322467355,Credit,Target,International,14,Sunday,Business,0
9638,28.33933097849631,Debit,Amazon,Local,17,Sunday,Business,0
9639,443.39949917067327,Debit,Target,Local,14,Thursday,Business,0
9640,31.410722537175843,Debit,Amazon,Local,16,Tuesday,Business,0
9641,488.75711762328575,Debit,Amazon,Local,4,Saturday,Personal,0
9642,506.036904,Credit,Walmart,International,10,Sunday,Personal,0
9643,328.44584668079955,Debit,Amazon,Local,15,Sunday,Business,0
9644,140.84015974977345,Debit,Target,International,19,Wednesday,Business,0
9645,382.62366235713057,Debit,Amazon,International,1,Tuesday,Business,0
9646,675.5403105332404,Credit,Target,International,16,Friday,Business,0
9647,784.5718505580145,Debit,Amazon,Local,0,Wednesday,Personal,0
9648,535.4430963642609,Credit,Walmart,International,17,Thursday,Business,0
9649,593.9360505,Debit,Walmart,Local,16,Saturday,Business,0
9650,208.61020741340616,Debit,Amazon,Local,17,Sunday,Business,0
9651,294.45702989537295,Debit,Amazon,Local,18,Saturday,Business,0
9652,170.27665395183485,Debit,Amazon,International,4,Sunday,Business,0
9653,256.8023965045652,Debit,Walmart,Local,12,Saturday,Personal,0
9654,232.63791242327645,Debit,Amazon,International,23,Tuesday,Personal,0
9655,524.2542985273252,Debit,Amazon,International,22,Wednesday,Personal,0
9656,567.0618682328221,Debit,Target,International,5,Thursday,Business,0
9657,945.4979466132895,Debit,Walmart,International,12,Saturday,Business,0
9658,203.61494063050782,Credit,Walmart,Local,17,Saturday,Personal,0
9659,645.2589530598809,Credit,Amazon,Local,3,Saturday,Personal,0
9660,819.0866762976476,Credit,Amazon,Local,8,Saturday,Business,0
9661,564.6390491,Credit,Target,Local,22,Thursday,Business,0
9662,262.45361597606495,Debit,Amazon,Local,2,Tuesday,Personal,0
9663,269.9247277198002,Debit,Walmart,International,21,Saturday,Personal,0
9664,48.860522540289914,Credit,Target,International,23,Saturday,Personal,0
9665,312.38978428299686,Credit,Walmart,International,23,Tuesday,Personal,0
9666,747.1576422133463,Credit,Amazon,Local,7,Wednesday,Business,0
9667,57.042579635039274,Credit,Target,International,12,Tuesday,Personal,0
9668,227.10232967978234,Debit,Walmart,Local,23,Thursday,Personal,0
9669,709.1701735464641,Credit,Walmart,International,21,Friday,Business,0
9670,784.8250471946478,Debit,Walmart,International,10,Sunday,Personal,0
9671,460.7652259613091,Debit,Amazon,International,9,Wednesday,Business,0
9672,701.0935950938624,Debit,Amazon,Local,10,Friday,Personal,0
9673,394.0726469683431,Credit,Amazon,Local,2,Saturday,Personal,0
9674,168.31411257388623,Credit,Amazon,Local,13,Friday,Business,0
9675,404.16799858767746,Debit,Walmart,Local,13,Thursday,Personal,0
9676,584.1681420011114,Credit,Target,International,18,Friday,Business,0
9677,948.5727490343614,Credit,Amazon,Local,3,Monday,Business,0
9678,78.06344256779055,Debit,Target,Local,0,Wednesday,Personal,0
9679,512.3201529,Debit,Walmart,International,1,Thursday,Business,0
9680,335.6305804286171,Credit,Amazon,International,5,Tuesday,Business,0
9681,513.2285773339277,Debit,Walmart,International,12,Sunday,Business,0
9682,33.73569290276636,Credit,Amazon,Local,13,Thursday,Personal,0
9683,319.8951011545655,Credit,Amazon,International,0,Tuesday,Business,0
9684,821.6694661,Debit,Target,International,7,Thursday,Personal,0
9685,558.4023165160911,Debit,Walmart,Local,17,Monday,Business,0
9686,456.0766678879562,Credit,Walmart,International,13,Wednesday,Business,0
9687,292.6698209981862,Debit,Walmart,Local,1,Saturday,Business,0
9688,305.06209756344236,Credit,Target,Local,23,Saturday,Business,0
9689,389.27041925467864,Debit,Target,Local,11,Friday,Business,0
9690,837.2150028649148,Credit,Walmart,International,23,Sunday,Business,1
9691,967.5410747401856,Debit,Walmart,International,0,Thursday,Personal,0
9692,444.2688275368708,Credit,Amazon,International,20,Wednesday,Personal,0
9693,399.4193103602842,Credit,Amazon,Local,14,Wednesday,Personal,0
9694,848.0852680616642,Debit,Target,International,10,Wednesday,Business,0
9695,432.6362674299406,Credit,Amazon,Local,17,Wednesday,Personal,0
9696,556.4979905726947,Credit,Walmart,International,16,Wednesday,Business,0
9697,238.63224795275698,Credit,Walmart,Local,2,Sunday,Personal,0
9698,746.0675104212845,Credit,Amazon,Local,14,Friday,Business,0
9699,536.6684351,Credit,Amazon,Local,12,Saturday,Personal,0
9700,810.9442047379382,Debit,Target,Local,2,Friday,Personal,0
9701,782.9254027,Credit,Amazon,Local,12,Thursday,Personal,0
9702,222.85472058732827,Credit,Target,Local,8,Saturday,Personal,0
9703,718.4791950521848,Credit,Amazon,Local,9,Saturday,Business,0
9704,802.0538638718576,Debit,Amazon,Local,0,Tuesday,Business,0
9705,352.6461683745711,Debit,Amazon,Local,1,Thursday,Business,0
9706,180.88302177325178,Credit,Amazon,Local,13,Sunday,Personal,0
9707,12.605834023792298,Credit,Walmart,Local,4,Wednesday,Business,1
9708,456.3946165622167,Debit,Walmart,Local,21,Tuesday,Business,0
9709,358.90840422345315,Debit,Walmart,International,9,Saturday,Personal,0
9710,559.3607354871548,Credit,Amazon,International,18,Sunday,Personal,0
9711,196.1606816628979,Debit,Target,Local,7,Sunday,Personal,0
9712,861.0688921898104,Credit,Amazon,International,12,Thursday,Personal,0
9713,265.17766347182857,Credit,Walmart,Local,8,Tuesday,Business,0
9714,234.16530903677346,Credit,Target,International,17,Saturday,Personal,0
9715,485.90691591951236,Debit,Target,Local,3,Friday,Business,0
9716,503.86251350683153,Credit,Walmart,International,7,Wednesday,Personal,0
9717,222.9343764972419,Credit,Amazon,Local,4,Sunday,Personal,0
9718,279.1421194586566,Debit,Target,International,5,Tuesday,Personal,0
9719,178.0081867636925,Credit,Target,Local,19,Monday,Personal,0
9720,721.2755765399351,Credit,Walmart,International,4,Wednesday,Business,0
9721,772.3881409415411,Credit,Target,International,0,Friday,Personal,0
9722,467.7052124846898,Debit,Target,International,18,Friday,Personal,0
9723,716.9461524581673,Debit,Target,Local,3,Thursday,Business,0
9724,738.576038,Credit,Amazon,International,0,Sunday,Personal,0
9725,146.8927724010305,Debit,Amazon,International,18,Saturday,Business,0
9726,966.5162445861914,Credit,Walmart,Local,3,Monday,Business,0
9727,822.8216276254667,Credit,Amazon,Local,13,Tuesday,Business,1
9728,212.43862658386527,Debit,Target,International,13,Sunday,Personal,0
9729,194.30338538860954,Debit,Amazon,Local,8,Thursday,Business,0
9730,134.4045341237869,Credit,Target,International,18,Friday,Personal,0
9731,146.9947769164992,Debit,Target,International,10,Tuesday,Business,0
9732,750.6801810384092,Debit,Amazon,Local,15,Friday,Business,0
9733,474.9577143821073,Debit,Amazon,International,18,Friday,Personal,0
9734,785.1048310124685,Credit,Amazon,International,3,Monday,Business,0
9735,748.7923454067034,Credit,Amazon,Local,8,Wednesday,Personal,0
9736,608.5665863701694,Debit,Walmart,Local,16,Tuesday,Business,0
9737,689.5029405128928,Credit,Amazon,International,14,Monday,Personal,0
9738,28.172167135350374,Credit,Walmart,International,7,Saturday,Personal,0
9739,318.6598703369717,Debit,Target,International,12,Sunday,Business,0
9740,641.4439574668161,Credit,Walmart,Local,0,Friday,Business,0
9741,19.251503951381757,Debit,Target,International,1,Friday,Personal,0
9742,42.647174245767474,Credit,Walmart,International,9,Monday,Business,0
9743,853.3691026456794,Credit,Walmart,International,20,Saturday,Personal,0
9744,687.1846130751511,Debit,Target,Local,12,Tuesday,Business,0
9745,272.7160357891405,Credit,Walmart,International,10,Friday,Personal,0
9746,691.0832117175219,Debit,Target,International,13,Saturday,Personal,0
9747,794.5321024478707,Credit,Amazon,Local,15,Tuesday,Business,0
9748,313.7263402790002,Credit,Target,Local,5,Monday,Personal,0
9749,45.67700372419558,Credit,Walmart,International,1,Friday,Personal,0
9750,933.4513334408572,Debit,Amazon,Local,4,Thursday,Business,0
9751,351.72803991267415,Credit,Walmart,International,18,Thursday,Business,0
9752,115.41694565185931,Credit,Amazon,International,6,Friday,Personal,0
9753,496.9383026792159,Debit,Target,Local,16,Wednesday,Business,0
9754,770.7831177074925,Debit,Amazon,International,4,Friday,Personal,0
9755,229.43084147138356,Credit,Amazon,International,11,Friday,Personal,0
9756,276.79514963202973,Debit,Amazon,International,18,Friday,Business,0
9757,250.28783693059734,Debit,Walmart,International,17,Monday,Business,0
9758,991.7563223033613,Debit,Amazon,International,11,Friday,Business,0
9759,205.42969639323712,Debit,Target,Local,2,Friday,Personal,0
9760,579.7650147964628,Credit,Target,International,3,Monday,Business,0
9761,926.0119952403946,Debit,Target,International,14,Friday,Personal,0
9762,155.42760318900145,Credit,Amazon,Local,14,Thursday,Business,0
9763,971.1456558890233,Credit,Target,Local,10,Thursday,Personal,1
9764,948.0024620516683,Credit,Walmart,Local,1,Sunday,Personal,0
9765,885.7262671876799,Debit,Target,Local,17,Saturday,Business,0
9766,222.41095611670224,Debit,Amazon,Local,2,Sunday,Personal,0
9767,637.7145054508735,Credit,Target,Local,17,Sunday,Personal,0
9768,763.2825582316277,Credit,Amazon,Local,13,Friday,Personal,0
9769,986.1676489144654,Debit,Amazon,Local,5,Monday,Business,0
9770,188.61958386055673,Debit,Target,International,1,Friday,Personal,0
9771,768.3656405241035,Credit,Walmart,International,0,Friday,Business,0
9772,345.41315822784185,Debit,Walmart,Local,7,Saturday,Personal,0
9773,183.8702009123223,Debit,Target,International,9,Tuesday,Personal,0
9774,427.1631718017164,Credit,Amazon,International,19,Sunday,Business,0
9775,795.8975530271302,Debit,Target,International,17,Saturday,Personal,0
9776,470.20130566701164,Debit,Amazon,International,19,Wednesday,Personal,0
9777,542.1478692,Credit,Amazon,International,10,Monday,Personal,0
9778,995.2078161,Debit,Amazon,Local,17,Sunday,Business,0
9779,405.11820656185176,Credit,Walmart,Local,15,Wednesday,Business,0
9780,619.2467471621475,Debit,Walmart,International,4,Tuesday,Business,0
9781,371.59175959921816,Credit,Target,Local,6,Wednesday,Personal,0
9782,398.8577898654179,Debit,Walmart,International,21,Friday,Business,0
9783,698.6843459,Credit,Amazon,International,1,Thursday,Personal,0
9784,938.5081063339346,Debit,Amazon,International,10,Monday,Personal,0
9785,546.9353609873982,Debit,Target,Local,12,Monday,Personal,0
9786,770.7159297,Debit,Amazon,International,19,Friday,Business,0
9787,98.31449322879418,Credit,Target,International,23,Saturday,Business,0
9788,219.04645705760768,Debit,Target,International,15,Sunday,Business,0
9789,507.11032451033714,Credit,Amazon,Local,13,Sunday,Personal,0
9790,29.811606392487043,Debit,Walmart,International,6,Sunday,Business,0
9791,260.3264289749332,Debit,Amazon,Local,6,Wednesday,Business,0
9792,522.2272769267165,Debit,Amazon,International,11,Monday,Personal,0
9793,24.811586273737703,Debit,Target,International,11,Saturday,Business,0
9794,271.9008233637813,Debit,Walmart,International,19,Sunday,Business,0
9795,518.8905112811108,Debit,Target,Local,0,Sunday,Business,0
9796,577.4177555014332,Credit,Amazon,International,22,Tuesday,Business,0
9797,926.4941761247525,Credit,Target,International,5,Sunday,Business,0
9798,648.8921670181018,Debit,Target,International,7,Tuesday,Business,0
9799,420.5884445046938,Debit,Amazon,International,12,Wednesday,Personal,0
9800,931.0476653617371,Debit,Target,International,4,Tuesday,Personal,0
9801,787.0341535539163,Debit,Amazon,International,23,Sunday,Personal,0
9802,208.0088319016201,Debit,Target,Local,9,Thursday,Business,0
9803,139.53393773533156,Credit,Walmart,International,13,Friday,Business,0
9804,679.0535193853057,Debit,Amazon,Local,23,Sunday,Personal,0
9805,564.2843339212139,Debit,Walmart,International,8,Monday,Personal,0
9806,791.7768776548281,Credit,Target,Local,16,Saturday,Business,0
9807,741.4169995778996,Credit,Walmart,International,2,Friday,Business,0
9808,628.9594185189399,Credit,Walmart,Local,11,Wednesday,Business,0
9809,986.5183499126033,Debit,Walmart,International,11,Friday,Business,0
9810,538.2538328093045,Debit,Target,Local,10,Monday,Business,0
9811,121.97469893670264,Debit,Amazon,International,21,Sunday,Business,0
9812,829.9908291678285,Debit,Target,Local,3,Saturday,Personal,0
9813,259.3348287222519,Debit,Target,International,7,Monday,Personal,0
9814,779.5291266624791,Credit,Target,International,9,Wednesday,Business,0
9815,957.5360250400508,Debit,Amazon,International,13,Monday,Personal,0
9816,699.8275588246978,Debit,Target,Local,0,Tuesday,Personal,0
9817,600.0698593403031,Debit,Target,Local,11,Saturday,Business,0
9818,465.7823139182902,Credit,Amazon,Local,4,Saturday,Personal,0
9819,370.76576733544925,Debit,Amazon,International,13,Friday,Business,0
9820,359.4747034621179,Debit,Amazon,Local,3,Thursday,Business,0
9821,640.0089786524946,Debit,Walmart,International,16,Thursday,Personal,0
9822,753.7603857683685,Debit,Amazon,International,21,Thursday,Personal,0
9823,681.7318987895702,Credit,Walmart,International,12,Wednesday,Personal,0
9824,206.4260001816271,Credit,Walmart,International,2,Thursday,Business,1
9825,499.0473083420563,Credit,Target,International,10,Saturday,Business,1
9826,793.7236714612324,Debit,Walmart,International,10,Sunday,Business,0
9827,480.9470374071657,Credit,Target,International,4,Saturday,Business,0
9828,541.2570469,Credit,Walmart,Local,5,Friday,Personal,0
9829,773.4246877,Debit,Amazon,Local,3,Monday,Personal,0
9830,664.6526532024405,Debit,Target,International,9,Tuesday,Personal,0
9831,415.2514716735687,Credit,Walmart,International,9,Sunday,Business,0
9832,896.4585840822767,Credit,Target,Local,11,Thursday,Business,1
9833,170.9413979768438,Credit,Amazon,International,21,Thursday,Personal,0
9834,995.5612841044215,Credit,Walmart,Local,22,Sunday,Business,0
9835,127.66405269147484,Debit,Walmart,International,17,Thursday,Business,0
9836,24.800471393196514,Debit,Amazon,International,14,Tuesday,Personal,0
9837,891.1187121,Credit,Walmart,Local,22,Friday,Personal,0
9838,252.50397328229653,Credit,Walmart,Local,22,Sunday,Business,0
9839,732.4026311722537,Credit,Target,International,17,Sunday,Business,0
9840,812.9052211827486,Debit,Walmart,International,2,Thursday,Personal,0
9841,860.3965271217957,Debit,Amazon,Local,2,Monday,Business,0
9842,991.6782933,Debit,Walmart,Local,0,Wednesday,Personal,0
9843,301.0993129395991,Credit,Target,Local,16,Tuesday,Personal,0
9844,713.1409085079865,Debit,Walmart,International,9,Friday,Personal,0
9845,124.24585969801993,Credit,Target,Local,5,Saturday,Business,0
9846,412.7411984432809,Credit,Walmart,International,10,Monday,Personal,0
9847,849.4919763794645,Debit,Target,Local,13,Tuesday,Personal,0
9848,373.9814655985173,Credit,Target,Local,16,Saturday,Personal,0
9849,595.1844267302579,Debit,Walmart,Local,6,Tuesday,Personal,0
9850,508.73570928738775,Debit,Amazon,Local,21,Wednesday,Business,0
9851,649.4920158009246,Credit,Amazon,International,3,Wednesday,Personal,0
9852,973.1654455,Credit,Walmart,International,10,Saturday,Personal,0
9853,65.17817124,Debit,Walmart,Local,18,Saturday,Personal,0
9854,578.2219023266134,Debit,Walmart,International,8,Friday,Business,0
9855,864.3984914577819,Debit,Walmart,International,20,Thursday,Business,0
9856,486.5688846309432,Debit,Walmart,International,7,Sunday,Personal,0
9857,87.74191408,Debit,Amazon,Local,19,Saturday,Personal,0
9858,564.9339588926032,Debit,Target,Local,3,Wednesday,Personal,0
9859,338.75315191558224,Debit,Target,International,15,Friday,Personal,0
9860,163.39236748455653,Credit,Amazon,Local,5,Tuesday,Business,0
9861,850.5441681506383,Debit,Amazon,Local,5,Sunday,Personal,0
9862,526.3835178612104,Credit,Target,Local,18,Thursday,Business,0
9863,933.9436483,Credit,Amazon,Local,1,Monday,Personal,0
9864,807.9563395570384,Debit,Walmart,International,10,Tuesday,Business,0
9865,696.0420758359306,Debit,Amazon,International,17,Sunday,Business,0
9866,14.975248331658815,Debit,Amazon,Local,8,Friday,Business,0
9867,433.54522207186744,Debit,Amazon,International,15,Monday,Business,0
9868,205.5114188,Debit,Amazon,International,10,Sunday,Business,0
9869,911.6899319383791,Credit,Target,International,13,Tuesday,Business,0
